unit_id,domain_id,indicator,weight
222300672,W06000002,NA,NA
222300673,W06000002,NA,NA
222300674,W06000002,NA,NA
222300675,W06000002,NA,NA
222300676,W06000002,NA,NA
222300677,W06000002,NA,NA
222300678,W06000002,NA,NA
222300679,W06000002,NA,NA
222300680,W06000002,0,1019.6203720839284
222300681,W06000002,NA,NA
222300682,W06000002,NA,NA
222300683,W06000002,NA,NA
222300684,W06000002,NA,NA
222300685,W06000002,NA,NA
222300686,W06000002,NA,NA
222300687,W06000002,NA,NA
222300688,W06000002,0,1598.7705372103674
222300689,W06000002,NA,NA
222300690,W06000002,0,1232.039791716869
222300691,W06000002,NA,NA
222300692,W06000002,NA,NA
222300693,W06000002,NA,NA
222300694,W06000003,0,1216.7239319632668
222300695,W06000003,NA,NA
222300696,W06000003,NA,NA
222300697,W06000003,NA,NA
222300698,W06000003,NA,NA
222300699,W06000003,NA,NA
222300700,W06000003,NA,NA
222300701,W06000003,0,1106.78237533948
222300702,W06000003,0,1753.9551574271893
222300703,W06000003,NA,NA
222300704,W06000003,NA,NA
222300705,W06000003,NA,NA
222300706,W06000003,NA,NA
222300707,W06000003,0,1216.7239319632668
222300708,W06000003,NA,NA
222300709,W06000003,NA,NA
222300710,W06000003,0,2072.499928664413
222300711,W06000003,NA,NA
222300712,W06000003,NA,NA
222300713,W06000003,0,831.1357165006368
222300714,W06000003,NA,NA
222300715,W06000003,NA,NA
222300716,W06000003,NA,NA
222300717,W06000003,NA,NA
222300718,W06000003,NA,NA
222300719,W06000003,NA,NA
222300720,W06000003,NA,NA
222300721,W06000003,NA,NA
222300722,W06000003,NA,NA
222300723,W06000003,0,569.7144147633485
222300724,W06000003,NA,NA
222300725,W06000003,NA,NA
222300726,W06000003,NA,NA
222300727,W06000003,NA,NA
222300728,W06000003,NA,NA
222300729,W06000003,NA,NA
222300730,W06000003,NA,NA
222300731,W06000003,NA,NA
222300732,W06000003,0,702.8462368159245
222300733,W06000003,NA,NA
222300734,W06000003,NA,NA
222300735,W06000003,NA,NA
222300736,W06000003,NA,NA
222300737,W06000003,NA,NA
222300738,W06000003,NA,NA
222300739,W06000003,NA,NA
222300740,W06000003,NA,NA
222300741,W06000003,0,702.8462368159245
222300742,W06000003,NA,NA
222300743,W06000003,NA,NA
222300744,W06000003,NA,NA
222300745,W06000003,1,798.1657440647169
222300746,W06000003,NA,NA
222300747,W06000003,NA,1386.4590116065551
