domain_id,cov_pop_density,cov_share_work_home,cov_share_hh_withcar,cov_share_detached,cov_share_higher_managerial
W02000188,-0.08621355557291911,-0.1915543613646054,-1.38331713152315,-1.2958621405494282,-0.5695647203226838
W02000189,0.6831364411062988,0.7758188997276106,-0.4183968141417867,-0.050615540626011014,1.010945089835774
W02000191,2.0129091437411173,1.1740929849033317,-0.6688775414043816,-1.0153882739003655,0.7505088076924624
W02000192,1.3885643335276714,0.18754779466890134,-3.578700799204054,-1.4157828316083032,-0.24002864495985551
W02000193,3.492205751887735,0.33761894002250764,-2.012970308882274,-1.3224440802602278,-0.9069963250044156
W02000194,0.07737422831808856,1.489584514260071,0.5284316571795957,0.7416290350085025,1.9342923008663042
W02000195,-0.4891411325310314,1.3365000419280773,0.9051794834277623,1.317947887280745,2.786499525352475
W02000196,0.5145222169281373,0.762982126588241,-0.07104701250085053,-0.16670605103182584,1.055090686870157
W02000197,-0.7448803216865268,1.9628822442808471,1.2395847149959678,2.086142870116792,1.9753974971562425
W02000198,0.06559509552395029,1.7877780414965005,0.6690298694364984,0.647580337645588,2.581097970145892
W02000428,-0.27995998118685017,1.0679758338798713,0.9155790937791148,0.37314102882725014,0.6941289779808895
W02000200,-0.7106091379104776,-0.8828942472461231,0.2384522044155763,-0.4200621882739823,-0.7878248035299603
W02000201,-0.7038564454034931,-1.0260333963748762,-0.15400617477963505,-0.6628555110113732,-0.7771009830748776
W02000202,-0.6469408942731953,0.06202687021188344,0.46766364710168534,0.44374351360994474,-0.011577177946199196
W02000204,-0.4542606832656303,0.08436305811048062,0.8031642082812694,1.021062481908337,0.7211760890810672
W02000205,-0.4056717604898095,-0.3648173256843542,-0.03728938619820082,0.10348152670177815,-0.2072305204480066
W02000206,0.8141285213169754,-0.7140057011147735,-2.144383864769481,-1.2965201355445617,-0.910361382758147
W02000207,-0.5233615441829678,-0.0074590042574708,0.7865244992134037,0.5293418647980738,-0.18564998444457323
W02000208,-0.36906505900457787,0.07107870235372941,0.3376321305277198,-0.28122667992624284,-0.4441991625614001
W02000210,0.37418806588073017,-0.6971851889537924,-0.5757809581009691,-0.7866625695408822,-0.6476781607971343
W02000211,-0.3391602779022179,-0.868810674553658,-1.0804540713447672,-0.8810606014001627,-1.0042926106585155
W02000212,-0.6785719275953858,-0.5014631446760821,0.07440806106763545,-0.3048761587998145,-0.4399960594745635
W02000213,-0.3895769971460946,-0.15986096274525205,0.6323895983083061,0.13875672589388222,0.13169010242443543
W02000214,0.9027766500176894,-1.2798047922279485,-0.773022119351011,-1.150488027657389,-1.1567291006835694
W02000215,1.0008683938033587,-0.9108360869193215,-1.3041766589394315,-1.0703237830889285,-1.04576944326394
W02000216,-0.3492131584765257,-0.4864979970792979,-0.38050064884750023,-0.9456302469434722,-0.6591955013433926
W02000217,-0.7043641666446198,0.10727001629243797,0.15223696318424293,-0.23161528080363283,-0.24157378821830983
W02000417,-0.6116542680148929,-0.5319302000994461,0.33463208941638756,-0.16317491632493342,-0.7820354151398751
W02000427,-0.7105075936622524,-0.836252966222684,-0.26172044904157005,-0.6373490962500318,-0.6875814638441159
W02000218,-0.5372223340657255,-1.5313869393901562,-1.04153753224503,-1.1611402750720001,-1.3704880023472386
